carID,price
89856,11397
106581,25092
80886,13636
100174,17070
81376,22877
85391,10259
82175,14555
95250,14609
85071,4876
96210,16860
80317,27187
92731,20247
107704,9442
98302,7236
107055,22542
94621,41764
91709,18150
98193,46673
76189,17993
86871,14204
102917,6757
90923,28909
101603,5364
94196,21364
85174,15935
103370,12408
107877,16058
79567,14799
90091,9439
76169,13990
98708,10895
107347,21702
89583,9381
101591,11378
92160,16428
99676,11844
85354,17451
81900,11825
80345,21787
78509,32306
100872,9840
95087,27909
86027,16523
89135,14350
80557,26287
108092,21067
102672,16951
83022,7947
78398,20732
95889,28667
81117,45223
93730,18844
101380,9502
81772,26990
85304,11104
86107,5817
88696,16739
104350,19641
87331,12789
85206,16509
107445,23143
106539,28009
98712,21382
96875,13335
108464,22396
99890,7958
87771,16737
79442,21167
84170,11045
103045,15260
101544,3811
77350,10801
89225,14881
79565,55605
82849,10440
94360,20263
103040,6510
105101,46438
97077,11767
98674,12853
93447,29490
84951,20166
91953,10587
102101,8356
92604,30798
89010,9404
102729,9697
88024,10648
104367,11925
101230,11365
82524,19541
95279,48091
106098,12537
89749,8917
101277,6639
108016,27320
81259,24763
97434,20265
105289,26562
103379,9882
78317,30704
104166,21137
106660,31964
107490,12168
90684,13667
90032,6802
79481,19183
102524,9362
100778,17182
77810,14594
98979,13189
76558,19170
94550,23195
107246,6307
77429,25244
106105,12563
105213,9535
102747,9773
104958,15374
96036,17066
92310,23051
100837,6485
82858,11304
90119,10814
77304,21920
89011,11401
84623,16932
99665,22501
100592,9940
82623,10508
92035,18870
84305,10738
92903,6309
93398,19534
108067,19033
85062,8216
81727,38180
95637,10553
89690,7865
83240,17579
89711,8267
96945,10202
104924,22363
79633,20112
89582,4536
98080,7549
85992,6610
86712,12843
105767,12881
100590,8859
104574,16563
97246,11229
78141,17353
91590,28699
80767,13879
100344,14493
88987,20647
96479,21061
90598,8823
83880,8187
86802,14449
103078,15816
84736,9650
84196,3699
102062,9910
90110,6449
102907,10749
81776,24413
102431,6227
80442,13611
78656,28962
78537,35448
102511,7776
93612,19696
99284,7976
96315,15253
94305,45752
100636,11189
81816,14755
100352,15852
101476,10533
93392,31912
93995,22177
94261,30835
89117,15866
86506,2180
88456,7674
84134,10970
81088,11437
103960,11105
84925,12733
97306,10064
83752,7820
100696,3903
76472,11312
101128,13371
105932,14186
86416,7609
79616,28029
83395,14273
88734,11067
106676,17806
102442,10345
88761,17348
79708,27594
96808,18822
103755,9594
86273,17403
97635,26679
80797,25041
108000,18984
95126,40122
105187,31594
81613,21211
103906,6585
105729,7935
100637,15873
82861,7698
107823,15315
85274,14260
88926,15030
87871,10838
97970,6818
98044,8129
90277,6884
85647,12813
107447,17967
79418,7879
80383,27874
79894,16514
105875,7197
86032,11551
104423,15634
78437,14394
79480,17960
89973,6128
94007,28842
93952,15502
84548,3243
97885,11916
86571,10221
77839,37451
102201,5544
98731,8082
82395,17680
76816,32656
97956,8366
86012,12877
106393,21531
81832,27872
82787,19636
103974,6698
100725,10266
86552,7165
80174,13314
99189,14841
102543,13014
98518,14083
100334,8934
92673,18158
88008,12003
105207,25102
106462,23409
106106,15777
79705,18649
108193,17866
89668,8193
86435,11949
101281,11484
104753,26744
79004,16979
89732,3055
89201,12836
87282,13118
101589,9535
87352,11814
103388,9806
93619,17148
101941,6632
106533,13459
90018,24158
101265,15819
104255,24954
80093,27133
82433,7747
77254,19048
106400,29885
79847,10194
95735,28989
106733,20597
76318,18762
95966,17481
101690,9672
82845,16094
96266,26391
104175,28358
97347,13573
92730,48344
84738,9012
102596,6420
78356,31188
94062,31106
101662,6890
81715,29326
103046,12837
108133,6569
96302,13004
83859,22556
104815,17705
95903,27348
79683,10110
88888,21660
80529,25785
81898,74775
83435,9727
80448,14190
79241,32262
76056,20449
76342,17024
98238,9489
85878,8096
102846,10902
90215,3331
79635,59976
77561,17995
101151,13083
93594,26863
78703,37571
87596,7681
92572,19598
90757,8274
95881,19356
98008,13743
84805,9054
100888,10068
82504,16055
82177,14977
89472,32179
82301,16944
106483,8768
79808,13222
83412,17212
89386,17264
89889,20993
108249,17999
98252,8641
83525,9736
102595,10106
94255,11265
91259,26298
99539,7051
97379,23851
104452,25127
88479,11158
95424,25817
94732,45423
89025,10247
89497,42125
92405,14481
95346,15140
91337,18102
97739,14425
81087,10824
80661,9855
105537,12752
81073,27478
102770,9970
99299,9695
77528,18954
95278,32458
106536,17531
79421,14743
105026,23688
97887,11411
106163,18138
103242,10004
103098,8210
76195,15705
103418,12673
102091,12340
102341,7367
100315,20720
100377,7479
78857,21824
93748,29168
107891,9667
77063,27533
86916,8549
108347,9956
94475,18343
100383,11324
80618,33461
98926,10056
77228,16939
106915,15359
92594,11875
80745,34273
78361,10768
95725,26322
105171,7597
87007,9768
104121,16031
92877,15475
108335,44422
101357,13668
89325,10184
103144,7893
101413,6288
85182,11250
84097,17693
101970,5857
98315,4980
89048,10838
106141,8833
87105,16820
88472,13645
93361,15086
87040,7879
99831,11650
95677,12845
89770,6277
77371,27387
107143,18275
100271,11725
83905,11433
101531,14116
90617,7924
83895,18480
89453,13705
106012,20876
76381,19453
106986,15692
84143,12633
91665,41968
81350,14383
80422,13813
84794,6292
81156,31898
77082,34888
97356,9316
82730,17042
99244,9796
85538,15776
101585,11092
90288,9448
98799,3101
93547,21280
85142,9599
82012,32878
89654,15933
102304,13380
79288,42433
77400,12004
98597,6265
103156,8404
95446,28175
97036,9023
101401,8561
80817,9562
84078,6524
95390,27320
79883,24118
104059,12854
103041,11417
81651,13124
100432,10855
84933,11986
81600,18744
78379,8093
90816,7656
107414,9542
105633,20110
99508,7265
100874,8258
104208,17334
84774,11963
96518,12919
91543,22675
107146,20503
94426,15857
99059,9767
96640,7885
81277,9447
102409,12143
104800,13900
107498,19202
90942,43419
80202,22675
76794,17158
88973,14186
91958,61123
80562,19610
103486,7103
95237,15576
105569,15311
106560,26407
107977,13979
90076,16346
93050,16096
80609,27427
88557,16387
90894,19457
83669,6354
78849,15643
101275,7600
91858,7364
96243,14181
106227,25771
105300,16535
93065,41113
78002,12049
82500,13598
78204,9579
107851,8607
86217,7042
82662,7399
93324,33167
79680,13065
104920,22111
96735,12393
89992,7756
106961,26115
80078,14125
101429,10011
95551,19118
79937,56078
80680,19332
99448,11470
93909,32707
96888,9768
104584,12772
107289,21211
84126,15757
101282,12048
92474,20978
88871,15862
107177,15929
106026,14865
96937,11779
83543,6761
81094,18177
77503,21780
85351,6152
96000,18867
87374,15944
86394,19367
108364,12452
91441,30445
97039,19147
106685,11643
95631,17326
101883,8595
78238,11020
97508,8969
98441,12641
80066,24071
79095,36954
80007,12581
100219,8904
82511,10024
89270,15520
88713,9722
100353,11176
102841,4307
90117,13890
81549,49914
82350,25082
76546,35379
81013,19129
91240,16522
91542,20285
104518,13371
93537,49001
94372,26480
104419,20267
97636,13888
96288,23001
78717,9975
105610,20888
97754,17170
81458,12319
86931,18811
90713,21556
90909,30605
77251,39160
