carID,price
89856,11496
106581,24767
80886,13791
100174,17015
81376,22370
85391,10211
82175,14649
95250,15041
85071,4972
96210,17020
80317,27571
92731,20441
107704,9563
98302,7316
107055,22638
94621,41689
91709,18602
98193,46690
76189,17524
86871,13615
102917,6893
90923,26940
101603,5536
94196,21156
85174,16230
103370,12777
107877,16466
79567,14814
90091,9444
76169,13721
98708,10882
107347,21761
89583,9352
101591,11382
92160,16559
99676,11848
85354,17545
81900,11704
80345,22144
78509,32095
100872,9748
95087,27980
86027,16412
89135,14005
80557,26636
108092,20427
102672,16873
83022,7908
78398,20451
95889,28764
81117,46224
93730,19073
101380,9656
81772,27308
85304,11354
86107,5746
88696,14993
104350,19642
87331,12464
85206,15890
107445,23345
106539,27993
98712,20600
96875,13336
108464,22409
99890,7854
87771,16695
79442,21125
84170,10955
103045,14775
101544,3744
77350,10427
89225,15033
79565,55664
82849,10296
94360,20039
103040,6607
105101,47244
97077,11780
98674,12657
93447,30101
84951,19825
91953,10570
102101,8258
92604,30857
89010,9222
102729,9602
88024,10076
104367,11899
101230,11160
82524,20191
95279,47634
106098,12623
89749,8733
101277,6625
108016,27578
81259,25217
97434,20455
105289,26793
103379,9911
78317,31054
104166,20997
106660,32258
107490,11980
90684,13664
90032,6842
79481,19024
102524,9306
100778,17285
77810,14797
98979,13082
76558,19192
94550,23311
107246,6304
77429,25928
106105,12311
105213,9549
102747,9910
104958,15422
96036,17408
92310,22932
100837,6387
82858,11308
90119,10780
77304,21751
89011,11320
84623,16916
99665,22393
100592,9921
82623,10574
92035,18828
84305,10644
92903,6219
93398,19442
108067,18316
85062,8304
81727,38308
95637,10460
89690,7961
83240,17460
89711,8257
96945,10112
104924,22459
79633,20011
89582,4590
98080,7524
85992,6604
86712,12743
105767,13053
100590,8994
104574,16152
97246,12066
78141,17660
91590,28672
80767,13881
100344,14554
88987,20872
96479,20892
90598,8829
83880,8261
86802,15466
103078,15820
84736,9655
84196,4068
102062,9950
90110,6271
102907,10730
81776,24597
102431,6258
80442,13760
78656,28889
78537,35134
102511,7430
93612,19563
99284,7941
96315,15219
94305,39078
100636,11237
81816,14811
100352,15866
101476,10591
93392,32781
93995,22399
94261,30955
89117,15877
86506,2308
88456,7637
84134,10937
81088,11698
103960,11059
84925,12764
97306,9983
83752,7698
100696,3888
76472,11478
101128,13111
105932,14100
86416,7812
79616,28404
83395,14260
88734,10980
106676,17557
102442,10335
88761,17354
79708,28070
96808,18455
103755,9392
86273,18250
97635,26842
80797,25302
108000,18860
95126,40358
105187,31736
81613,21151
103906,6710
105729,7848
100637,15029
82861,7711
107823,15534
85274,14315
88926,14661
87871,10796
97970,6682
98044,8113
90277,7232
85647,12713
107447,17822
79418,7811
80383,27935
79894,17192
105875,7165
86032,11434
104423,15750
78437,14219
79480,17833
89973,6340
94007,28951
93952,14785
84548,3512
97885,11814
86571,10127
77839,37865
102201,5617
98731,7953
82395,17756
76816,32775
97956,8244
86012,13039
106393,21576
81832,28061
82787,19503
103974,6568
100725,9666
86552,7022
80174,13371
99189,14724
102543,12873
98518,14080
100334,9109
92673,17763
88008,12125
105207,25331
106462,23761
106106,15982
79705,18657
108193,17877
89668,8298
86435,11856
101281,11587
104753,27033
79004,17006
89732,3069
89201,12630
87282,13124
101589,9521
87352,11584
103388,9803
93619,17283
101941,6658
106533,13566
90018,24334
101265,15914
104255,24388
80093,27422
82433,7655
77254,18628
106400,28981
79847,10452
95735,29401
106733,20042
76318,18847
95966,21002
101690,9525
82845,15937
96266,24312
104175,29307
97347,13713
92730,49069
84738,9054
102596,6404
78356,31754
94062,31279
101662,6943
81715,29394
103046,11320
108133,6476
96302,13012
83859,22652
104815,17799
95903,27654
79683,10311
88888,21012
80529,25381
81898,76261
83435,10180
80448,14038
79241,32294
76056,20356
76342,17046
98238,9396
85878,8330
102846,10355
90215,3298
79635,60508
77561,18321
101151,13185
93594,26813
78703,36618
87596,7556
92572,19202
90757,8208
95881,19502
98008,13464
84805,8974
100888,10110
82504,15863
82177,14864
89472,32890
82301,16944
106483,8759
79808,13013
83412,17349
89386,17298
89889,20973
108249,17526
98252,8794
83525,9779
102595,9866
94255,11353
91259,27381
99539,6988
97379,23889
104452,25012
88479,11094
95424,26182
94732,46707
89025,10273
89497,41254
92405,14658
95346,15161
91337,17824
97739,14575
81087,11449
80661,9959
105537,12926
81073,27757
102770,9925
99299,9650
77528,19440
95278,32330
106536,17598
79421,14776
105026,23874
97887,11173
106163,17823
103242,10339
103098,8285
76195,15669
103418,11959
102091,12392
102341,7521
100315,21026
100377,7523
78857,21777
93748,29071
107891,9617
77063,27264
86916,8106
108347,9902
94475,18420
100383,11607
80618,32165
98926,10136
77228,16345
106915,15213
92594,11793
80745,34490
78361,10943
95725,26149
105171,7540
87007,9730
104121,15850
92877,15615
108335,44342
101357,13682
89325,10141
103144,7835
101413,6345
85182,11156
84097,17521
101970,5879
98315,5106
89048,10966
106141,8836
87105,16456
88472,13237
93361,15667
87040,7689
99831,11519
95677,12231
89770,6343
77371,27201
107143,18113
100271,11911
83905,11287
101531,14153
90617,8018
83895,18431
89453,13655
106012,20884
76381,19174
106986,15834
84143,12610
91665,42069
81350,14172
80422,13467
84794,6233
81156,32328
77082,35278
97356,9388
82730,17089
99244,9830
85538,15855
101585,11061
90288,9615
98799,2777
93547,21397
85142,9487
82012,32462
89654,15774
102304,13363
79288,42522
77400,11487
98597,6273
103156,8580
95446,27571
97036,9014
101401,8546
80817,9805
84078,6540
95390,27063
79883,24078
104059,12526
103041,11440
81651,12878
100432,10831
84933,12506
81600,18993
78379,7994
90816,7715
107414,9559
105633,19686
99508,7384
100874,8133
104208,17679
84774,11991
96518,12517
91543,22523
107146,20760
94426,16034
99059,9306
96640,7953
81277,9300
102409,12646
104800,13971
107498,19225
90942,43755
80202,23333
76794,16780
88973,14163
91958,62618
80562,19750
103486,7045
95237,15401
105569,15511
106560,26803
107977,13682
90076,16239
93050,16043
80609,27428
88557,16344
90894,19722
83669,6436
78849,15841
101275,7543
91858,7364
96243,14212
106227,26261
105300,16400
93065,38472
78002,12097
82500,13340
78204,9648
107851,8698
86217,6972
82662,7513
93324,33340
79680,13078
104920,22089
96735,12357
89992,7710
106961,25816
80078,14013
101429,10123
95551,18804
79937,55929
80680,19108
99448,11471
93909,32675
96888,9685
104584,12748
107289,21739
84126,15916
101282,11549
92474,22709
88871,15727
107177,15919
106026,14538
96937,11680
83543,6685
81094,18311
77503,21678
85351,6356
96000,19030
87374,15419
86394,19421
108364,12505
91441,30461
97039,19157
106685,11406
95631,16935
101883,8530
78238,10964
97508,9080
98441,12755
80066,23886
79095,38871
80007,12309
100219,8870
82511,10003
89270,15507
88713,9706
100353,10746
102841,4219
90117,13901
81549,50423
82350,25179
76546,35201
81013,19131
91240,16765
91542,19906
104518,13267
93537,50451
94372,25952
104419,20115
97636,13758
96288,24487
78717,9850
105610,20863
97754,17045
81458,12217
86931,18642
90713,21535
90909,30779
77251,39281
95081,10156
95560,14807
93288,18348
105036,13084
108490,10309
96935,21522
89373,13466
98010,8637
104699,20935
86692,7770
85024,8004
79086,32354
89939,12759
79098,18988
86141,17448
105462,29983
92870,33470
92163,23905
87481,16236
83276,9644
79356,24612
103602,11817
88460,10530
100934,6325
96659,6398
83204,9195
104621,19422
84110,12008
99265,12359
79574,14088
78186,11432
87005,13880
104043,14593
81574,31630
104091,10813
77759,23991
78181,10745
96169,9846
98267,19264
97837,12223
80133,16750
98571,9938
88628,20365
78622,15018
88678,11103
87278,16169
86963,9629
100350,6967
78771,17522
95935,17629
107590,12763
84458,13743
85656,8976
81611,3678
92638,21565
87478,7876
98407,3699
95581,10193
100645,12172
97184,6724
84473,14380
88951,6900
100836,10265
91338,60127
94112,17719
89882,17123
97097,7463
99151,10635
99607,8993
78931,17899
97805,6759
97477,13194
87819,18234
76361,18887
99201,30438
103410,9201
108436,14772
105558,19448
88025,7771
101944,8193
80786,18268
84001,15174
78304,21761
100501,14855
99693,7656
94557,18953
82152,27021
92039,38324
83177,16026
90726,7772
82879,13718
87378,16702
91699,15817
85500,18210
97050,9498
88754,6421
79069,34987
89329,17871
102605,10544
93090,17638
108403,15999
91391,18876
80964,21099
89444,19961
84092,12296
100617,10546
107962,19709
106640,7287
95123,12522
99114,6078
94461,21923
88654,16240
80421,15107
78113,19669
100558,7115
78873,26637
85480,10303
103902,10247
104816,20972
89039,14098
95169,16615
93971,19093
84450,20268
80824,28624
92545,15898
89226,6754
93873,20500
85871,16115
86343,10611
93634,38878
106942,8952
82535,10744
92259,17887
88794,13227
77385,36812
76996,6701
102708,8536
81359,14430
90486,3592
100200,8240
87970,14102
107512,11166
79078,27145
108477,14172
80312,33488
82208,8073
100695,12663
99506,9831
85773,15150
101887,13294
90129,10942
84730,9441
107601,22825
89592,6387
84844,13345
96938,15863
84981,16258
100698,12848
103306,15411
107175,24583
95411,31063
101169,14086
99407,18626
78248,14630
79031,19698
91040,18981
76464,11519
102813,7779
86811,20800
81191,28822
78202,33676
82471,12235
103920,7199
79904,25496
95670,30739
89931,10110
92605,42493
85695,19170
98750,9452
101284,10442
91932,19079
98623,10220
82499,11194
93193,28698
106110,18541
78500,27270
89447,15963
103373,18230
87872,9189
99425,15027
96552,5962
105787,12272
82567,12684
102894,7360
77641,14719
100827,11745
97712,15876
95197,33250
102993,11494
94855,33095
81534,16532
95133,15643
107468,5633
86402,13144
102666,11847
92984,24365
93891,9747
94312,15983
91959,41510
91802,27148
108175,15269
78293,30958
104991,8405
104302,9776
79807,14868
87167,14482
78620,22296
81174,26127
