carID,price
89856,10967
106581,25270
80886,13593
100174,17017
81376,22774
85391,10223
82175,14412
95250,14578
85071,4839
96210,16897
80317,27195
92731,20374
107704,9332
98302,7315
107055,22804
94621,41927
91709,18636
98193,46437
76189,17981
86871,14255
102917,6771
90923,28424
101603,6070
94196,21215
85174,16027
103370,12745
107877,16119
79567,14671
90091,9353
76169,13851
98708,10992
107347,21675
89583,9366
101591,11429
92160,15890
99676,11843
85354,17629
81900,11807
80345,21969
78509,32320
100872,9708
95087,27912
86027,16587
89135,14116
80557,26184
108092,21008
102672,17074
83022,7932
78398,20601
95889,28859
81117,45487
93730,18793
101380,9680
81772,26871
85304,11206
86107,5761
88696,16790
104350,19840
87331,12852
85206,16633
107445,23331
106539,28160
98712,21519
96875,13241
108464,22467
99890,8025
87771,16796
79442,21456
84170,10920
103045,15093
101544,3838
77350,10784
89225,14960
79565,55485
82849,10372
94360,19988
103040,6495
105101,45909
97077,11802
98674,12864
93447,29784
84951,20020
91953,10576
102101,8362
92604,30844
89010,9461
102729,9629
88024,10578
104367,11755
101230,11409
82524,19407
95279,48069
106098,12556
89749,8816
101277,6609
108016,27349
81259,24797
97434,20269
105289,26507
103379,9866
78317,30530
104166,21034
106660,32017
107490,12195
90684,13660
90032,6784
79481,19362
102524,9275
100778,17224
77810,14634
98979,13247
76558,18992
94550,23464
107246,6296
77429,25316
106105,12484
105213,9475
102747,9673
104958,15624
96036,17191
92310,23322
100837,6373
82858,11309
90119,10808
77304,21752
89011,11264
84623,16869
99665,22579
100592,9924
82623,10611
92035,18953
84305,10909
92903,6233
93398,19742
108067,19015
85062,8174
81727,38205
95637,10545
89690,7895
83240,17810
89711,8287
96945,10298
104924,22704
79633,20132
89582,4674
98080,7463
85992,6621
86712,12810
105767,13008
100590,8929
104574,16329
97246,11172
78141,17632
91590,28594
80767,13520
100344,14518
88987,20712
96479,21186
90598,8703
83880,8186
86802,14370
103078,15847
84736,9576
84196,3556
102062,10071
90110,6130
102907,10667
81776,24735
102431,6131
80442,13636
78656,28740
78537,35220
102511,7329
93612,19547
99284,7978
96315,15165
94305,44300
100636,11123
81816,14759
100352,16019
101476,10442
93392,32383
93995,22112
94261,30858
89117,15749
86506,2164
88456,7610
84134,10960
81088,11460
103960,11079
84925,12817
97306,10015
83752,7734
100696,4106
76472,11473
101128,13493
105932,14210
86416,7482
79616,27882
83395,14247
88734,11086
106676,17839
102442,10421
88761,17624
79708,27537
96808,18713
103755,9509
86273,17349
97635,26870
80797,25565
108000,18969
95126,40019
105187,31688
81613,21195
103906,6591
105729,7848
100637,15851
82861,7615
107823,15461
85274,14318
88926,14821
87871,10765
97970,6742
98044,8068
90277,6713
85647,12808
107447,17986
79418,7879
80383,27729
79894,16506
105875,7079
86032,11625
104423,15757
78437,14291
79480,17974
89973,6274
94007,28204
93952,14988
84548,3184
97885,11802
86571,10130
77839,37546
102201,5657
98731,8086
82395,17880
76816,32750
97956,8413
86012,12885
106393,21473
81832,26652
82787,19622
103974,6650
100725,10222
86552,7117
80174,13418
99189,14981
102543,13007
98518,14374
100334,9023
92673,17845
88008,12026
